(0.10213243216276169, 0.9680851101875305, 2.5221164226531982, Pclass=1 Sex=female -> Survived=live)
(0.11335577815771103, 0.6870748400688171, 1.790010690689087, Pclass=1 Age=adult -> Survived=live)
(0.15263748168945312, 0.6296296119689941, 1.6403508186340332, Pclass=1 -> Survived=live)
(0.10213243216276169, 0.8425925970077515, 1.3674863576889038, Pclass=2 Sex=male -> Survived=dead)
(0.10886644572019577, 0.5271739363670349, 0.855577290058136, Pclass=2 -> Survived=dead)
(0.2603815793991089, 0.8787878751754761, 1.426229476928711, Pclass=3 Sex=male Relatives=nokins -> Survived=dead)
(0.33670035004615784, 0.8645533323287964, 1.4031275510787964, Pclass=3 Sex=male -> Survived=dead)
(0.18069584667682648, 0.8050000071525574, 1.3064754009246826, Pclass=3 Age=adult Relatives=nokins -> Survived=dead)
(0.24130190908908844, 0.7962962985038757, 1.2923496961593628, Pclass=3 Age=adult -> Survived=dead)
(0.2861952781677246, 0.7870370149612427, 1.2773224115371704, Pclass=3 Relatives=nokins -> Survived=dead)
(0.41750842332839966, 0.7576375007629395, 1.229608416557312, Pclass=3 -> Survived=dead)
(0.16835017502307892, 0.7653061151504517, 1.9938238859176636, Sex=female Age=adult -> Survived=live)
(0.1111111119389534, 0.7857142686843872, 2.046992540359497, Sex=female Relatives=nokins -> Survived=live)
(0.2615039348602295, 0.7420381903648376, 1.9332048892974854, Sex=female -> Survived=live)
(0.2457912415266037, 0.8233082890510559, 1.3361889123916626, Sex=male Age=adult Relatives=nokins -> Survived=dead)
(0.3333333432674408, 0.8181818127632141, 1.3278688192367554, Sex=male Age=adult -> Survived=dead)
(0.3894500434398651, 0.8442822098731995, 1.3702285289764404, Sex=male Relatives=nokins -> Survived=dead)
(0.5252525210380554, 0.8110918402671814, 1.3163622617721558, Sex=male -> Survived=dead)
(0.38496071100234985, 0.613595724105835, 0.9958356022834778, Age=adult -> Survived=dead)
(0.20089787244796753, 0.505649745464325, 1.3173506259918213, Relatives=haskins -> Survived=live)
(0.4197530746459961, 0.6964617967605591, 1.1303232908248901, Relatives=nokins -> Survived=dead)
